filename,objective_power,mpp_x,equiv_mag,category,level_count,level0_width,level0_height
TCGA-EB-A42Y-01Z-00-DX1.C2F1ACDE-A147-4CAD-AB46-B1A4632BB4A7.svs,40,0.2468,40.51863857374392,40x+,4,84728,51900
TCGA-EB-A44N-01Z-00-DX1.C36462FD-3059-4652-9E6B-2BE0B2CBC9BF.svs,40,0.2456,40.71661237785016,40x+,3,49504,37251
TCGA-EB-A44P-01Z-00-DX1.717C3DBF-9CC2-425F-8CEA-15CD5BF28225.svs,40,0.2456,40.71661237785016,40x+,4,99008,87818
TCGA-EB-A4OY-01Z-00-DX1.F52614E1-FD7A-48A9-986C-09D471FDF203.svs,40,0.248,40.32258064516129,40x+,4,76159,53476
TCGA-EB-A51B-01Z-00-DX1.BC8C3CE2-CDF5-4BCE-A766-71652F40EFCE.svs,40,0.2456,40.71661237785016,40x+,4,118048,95816
TCGA-EB-A6R0-01Z-00-DX1.9A8D78EB-C83D-4829-A1E1-877B847D010F.svs,40,0.2465,40.56795131845842,40x+,4,93296,61373
TCGA-EB-A85I-01Z-00-DX1.8049AEB4-083E-4907-BCD9-23A7B83B54A7.svs,40,0.2525,39.603960396039604,40x+,4,77688,71450
TCGA-EI-6508-01Z-00-DX1.4cfdfc25-faea-4d56-a15d-ad7a20d4010e.svs,40,0.252,39.682539682539684,40x+,4,67147,78557
TCGA-EI-6509-01Z-00-DX1.3676fab0-3e79-4b57-b592-c1af5aee40f6.svs,40,0.252,39.682539682539684,40x+,4,76739,54546
TCGA-EI-7004-01Z-00-DX1.daacf1ac-97b7-43e9-8e79-b0f627b69ff7.svs,40,0.252,39.682539682539684,40x+,4,120865,30813
TCGA-EW-A1IY-01Z-00-DX1.3FD00274-C2CD-491A-915B-23FD535A4723.svs,40,0.2485,40.241448692152915,40x+,4,116825,77765
TCGA-EW-A1J6-01Z-00-DX1.F668E978-13B6-4284-9522-37C65C57A21A.svs,40,0.2485,40.241448692152915,40x+,4,126401,86891
TCGA-EW-A1OV-01Z-00-DX1.93698123-5B34-4163-848B-2D75A5F7B001.svs,40,0.2485,40.241448692152915,40x+,4,197263,83673
TCGA-EW-A1P6-01Z-00-DX1.A8024C26-6336-4858-88FD-5679795899BA.svs,40,0.2485,40.241448692152915,40x+,4,122571,88957
TCGA-EW-A3U0-01Z-00-DX1.526F60F9-D1EB-4613-B428-18A1FC0BAAE2.svs,40,0.248,40.32258064516129,40x+,4,148511,80015
TCGA-EW-A6SB-01Z-00-DX1.D56E1922-01A9-4AEE-AB95-D69447DD13EE.svs,40,0.2525,39.603960396039604,40x+,4,115536,75222
TCGA-F4-6461-01Z-00-DX1.f7da24ac-4a3c-4814-8d11-3138a954e0df.svs,40,0.252,39.682539682539684,40x+,4,109354,77127
TCGA-F4-6570-01Z-00-DX1.57a15bf3-d9a1-4da7-b71a-7b992a275bdf.svs,40,0.252,39.682539682539684,40x+,4,85372,62725
TCGA-F4-6806-01Z-00-DX1.483d0fc7-220c-4b62-8c9e-a1004ce7450c.svs,40,0.252,39.682539682539684,40x+,4,80576,84246
TCGA-F4-6807-01Z-00-DX1.84bfb631-af3d-45e7-a7db-730844a53625.svs,40,0.252,39.682539682539684,40x+,4,108394,84468
TCGA-F5-6571-01Z-00-DX1.2de5bae1-22da-460a-bb94-c4f74d92300e.svs,40,0.252,39.682539682539684,40x+,4,104557,74298
TCGA-F5-6813-01Z-00-DX1.377f7b93-2607-4fd0-9ad7-a4f074bf949b.svs,40,0.252,39.682539682539684,40x+,4,104557,74296
TCGA-F5-6814-01Z-00-DX1.25b7eec3-80bc-43c2-9969-78f343c55bed.svs,40,0.252,39.682539682539684,40x+,4,76739,72803
TCGA-F6-A8O4-01Z-00-DX1.28B744E2-072B-469B-9DDE-4DB6ADC57777.svs,40,0.2525,39.603960396039604,40x+,4,101592,69726
TCGA-F7-A50G-01Z-00-DX1.C64C8A3F-048F-48CD-BC77-C3C2C0FFCA3F.svs,40,0.2468,40.51863857374392,40x+,4,57120,66147
TCGA-F7-A61S-01Z-00-DX1.BD41A8AB-B10D-4020-A00D-47A3A3827955.svs,40,0.2468,40.51863857374392,40x+,4,104720,67290
TCGA-F7-A623-01Z-00-DX1.230FB4CB-F266-4E12-8BB5-EA85CF4DF98E.svs,40,0.2468,40.51863857374392,40x+,4,71400,65930
TCGA-FD-A3B4-01Z-00-DX1.45B61DCC-09B4-4863-875A-ED1DEECE5F27.svs,40,0.2468,40.51863857374392,40x+,4,113288,94072
TCGA-FD-A3B6-01Z-00-DX1.04CCC012-F2FF-4CBA-9A2C-8EC979427204.svs,40,0.2468,40.51863857374392,40x+,4,103768,94108
TCGA-FD-A3SQ-01Z-00-DX1.86DF2023-BD72-4D84-B7AA-2330AA433DB9.svs,40,0.2485,40.241448692152915,40x+,4,106292,83439
TCGA-FD-A3SR-01Z-00-DX1.7E2FB51A-9562-4B3D-8431-6283342B4311.svs,40,0.2485,40.241448692152915,40x+,4,106292,88285
TCGA-FD-A43N-01Z-00-DX1.57422C5F-A3A1-4595-9E06-C05C7FF5944B.svs,40,0.2527,39.57261574990107,40x+,4,121511,92823
TCGA-FD-A43U-01Z-00-DX1.003EC6EC-229E-4578-BF5B-1FB3EBF68845.svs,40,0.2527,39.57261574990107,40x+,4,109559,92519
TCGA-FD-A43X-01Z-00-DX1.CB2A73D9-F64C-4553-8D11-4C25CEF98C45.svs,40,0.2527,39.57261574990107,40x+,4,121511,94091
TCGA-FD-A6TF-01Z-00-DX1.15B2C3E0-A0D7-4879-82B1-6C9AB09AF8E2.svs,40,0.2527,39.57261574990107,40x+,4,127487,94243
TCGA-FG-6689-01Z-00-DX1.378dc7f0-a35e-4157-bcb3-1bb8bf87fee8.svs,40,0.252,39.682539682539684,40x+,4,165949,84949
TCGA-FG-7637-01Z-00-DX1.29BC8289-EC8E-4182-A235-C7AC5DAC9A0E.svs,40,0.252,39.682539682539684,40x+,4,165949,91030
TCGA-FG-8182-01Z-00-DX1.287825ff-7486-455b-b3d7-90200806ae87.svs,40,0.252,39.682539682539684,40x+,4,94965,31367
TCGA-FG-A4MU-01Z-00-DX3.C4DF3CCE-61FC-4E79-A1AA-528F55285147.svs,40,0.2456,40.71661237785016,40x+,4,107576,81735
TCGA-FG-A6J3-01Z-00-DX2.623EFD35-6640-4E69-991F-4D02757195C0.svs,40,0.2525,39.603960396039604,40x+,4,143424,71101
TCGA-FG-A6J3-01Z-00-DX3.76B18CCB-CE54-4A5D-9B74-8E62AE893147.svs,40,0.2525,39.603960396039604,40x+,4,149400,75773
TCGA-FG-A6J3-01Z-00-DX5.533723D7-87B8-4070-931C-64BEB265F9EA.svs,40,0.2525,39.603960396039604,40x+,4,145416,78498
TCGA-FJ-A3Z7-01Z-00-DX5.B0ABE3C5-94EC-4650-9698-0D4C57291267.svs,40,0.2456,40.71661237785016,40x+,4,96152,78391
TCGA-FJ-A3Z9-01Z-00-DX1.012EC33E-2BEF-4EDB-81D5-6EAC32D90C87.svs,40,0.2456,40.71661237785016,40x+,4,116144,94651
TCGA-FJ-A3ZE-01Z-00-DX2.147C2363-55A3-4C02-BAF5-4F1256E30542.svs,40,0.2456,40.71661237785016,40x+,4,136136,95387
TCGA-FJ-A871-01Z-00-DX4.5917B34B-0752-40A9-B749-FB4B5514229B.svs,40,0.2525,39.603960396039604,40x+,4,129480,82489
TCGA-FR-A3R1-01Z-00-DX1.D6EB7ABD-9AD8-44B8-9055-782C272A65F4.svs,40,0.2472,40.45307443365696,40x+,4,140895,59831
TCGA-FS-A1ZN-01Z-00-DX1.7A4FB831-E03E-43B3-9CD9-8441682F146C.svs,40,0.2456,40.71661237785016,40x+,4,184688,91601
TCGA-FS-A1ZN-01Z-00-DX3.4DAB37E0-79FB-4B8B-BA51-3441A2129F2C.svs,40,0.2456,40.71661237785016,40x+,4,188496,95086
TCGA-FS-A1ZN-01Z-00-DX4.06F2FBB4-52C0-42C2-A497-3F65EEAFE5BE.svs,40,0.2456,40.71661237785016,40x+,4,194208,92628
TCGA-G2-A2EC-01Z-00-DX2.42C4093A-A313-41E6-B2FD-B7928F9B32F9.svs,40,0.248,40.32258064516129,40x+,4,136135,96041
TCGA-G2-A2EF-01Z-00-DX1.5FA6C53C-C749-46CE-B85C-DDFE27962F7C.svs,40,0.248,40.32258064516129,40x+,4,139943,91956
TCGA-G2-A2EJ-01Z-00-DX3.3FA3BE61-17DA-4CFE-8845-0889701340EB.svs,40,0.248,40.32258064516129,40x+,4,90439,70710
TCGA-G2-A2EJ-01Z-00-DX4.A156EE54-2814-415F-A7AD-9E408E7B0F50.svs,40,0.248,40.32258064516129,40x+,4,93295,71207
TCGA-G2-A2EK-01Z-00-DX2.F68EC7A1-2B48-42EB-8621-39D8547E408D.svs,40,0.248,40.32258064516129,40x+,4,111383,95986
TCGA-G2-A2EK-01Z-00-DX3.22408270-F6D1-4257-9014-E13C7B69A407.svs,40,0.248,40.32258064516129,40x+,4,125663,79800
TCGA-G2-A2EL-01Z-00-DX1.CCC37120-A9F0-4278-9EA6-6CD1A132596C.svs,40,0.248,40.32258064516129,40x+,4,133279,96036
TCGA-G2-A2EO-01Z-00-DX8.04D3920F-D1FD-4B37-8229-877FC64C3492.svs,40,0.248,40.32258064516129,40x+,4,136135,96041
TCGA-G2-A2ES-01Z-00-DX3.4127F544-FC83-44F6-85CD-3F1542785E71.svs,40,0.248,40.32258064516129,40x+,4,99959,74500
TCGA-G2-A2ES-01Z-00-DX4.F8B9CC1E-CDC8-4335-82DD-4BE4F6A35CEF.svs,40,0.248,40.32258064516129,40x+,4,106623,87784
TCGA-G2-A2ES-01Z-00-DX7.03160CC5-FC81-4A8D-96D4-BCEBADCDF599.svs,40,0.248,40.32258064516129,40x+,4,90439,73822
TCGA-G2-A3IB-01Z-00-DX1.27F44B48-11D5-438D-B568-E099C05AD428.svs,40,0.248,40.32258064516129,40x+,4,108527,79597
TCGA-G2-A3IB-01Z-00-DX2.233CCEF1-7332-4940-84A6-7CD6ADE8272E.svs,40,0.248,40.32258064516129,40x+,4,122807,86837
TCGA-G2-AA3B-01Z-00-DX2.B9AC70CF-591B-4AFF-A8C0-F43A9C91CFF9.svs,40,0.2525,39.603960396039604,40x+,4,143424,78655
TCGA-G2-AA3C-01Z-00-DX2.00AE9115-F979-4DD6-8364-96493CC00835.svs,40,0.2525,39.603960396039604,40x+,4,141432,89585
TCGA-G4-6295-01Z-00-DX1.9e7ae22f-daac-42cb-a879-bcf505d1c725.svs,40,0.252,39.682539682539684,40x+,4,105517,72781
TCGA-G4-6306-01Z-00-DX1.962227ca-b0d6-4cf4-afea-8f7c2f9b2477.svs,40,0.252,39.682539682539684,40x+,4,94006,67113
TCGA-G4-6309-01Z-00-DX1.3eb20fdc-eb86-4bd5-8194-76b02d4fa472.svs,40,0.252,39.682539682539684,40x+,4,125661,86645
TCGA-G4-6321-01Z-00-DX1.20bd4687-4b24-4666-a722-d42b9731136e.svs,40,0.252,39.682539682539684,40x+,4,112231,84502
TCGA-G4-6323-01Z-00-DX1.f97c27a6-9fbe-4a81-b4aa-020c25279449.svs,40,0.252,39.682539682539684,40x+,4,99761,60816
TCGA-G4-6586-01Z-00-DX1.f19ef98f-9540-4b8d-bd13-5891e79b2576.svs,40,0.252,39.682539682539684,40x+,4,107435,71530
TCGA-G4-6588-01Z-00-DX1.0747172e-f630-4b7c-9341-55078585ae00.svs,40,0.252,39.682539682539684,40x+,4,112231,80191
TCGA-GC-A3OO-01Z-00-DX1.F2A671AF-74E6-4F9B-8ABC-6A10EB1F68A8.svs,40,0.2457,40.7000407000407,40x+,4,63744,61272
TCGA-GC-A3RB-01Z-00-DX1.C0011A55-EA8A-436B-BBCA-342B96803B22.svs,40,0.2457,40.7000407000407,40x+,3,35856,32241
TCGA-GC-A3YS-01Z-00-DX1.97B4664A-9D8B-460D-B4A4-89855D3DB0C2.svs,40,0.2457,40.7000407000407,40x+,4,57768,60749
TCGA-GF-A2C7-01Z-00-DX1.4EA83FC1-52B0-448B-B6CE-587310012DBB.svs,40,0.2468,40.51863857374392,40x+,4,140896,38701
TCGA-GI-A2C8-01Z-00-DX1.09BD8AC9-645A-4C8B-9B36-77D833BDBA09.svs,40,0.2468,40.51863857374392,40x+,3,63784,39311
TCGA-GI-A2C9-01Z-00-DX1.90181423-51ED-41FE-9B8F-973A67793D4F.svs,40,0.2468,40.51863857374392,40x+,4,44744,55665
TCGA-GM-A2DC-01Z-00-DX1.39F956BB-52D0-4385-9923-4D7D36D78862.svs,40,0.2468,40.51863857374392,40x+,4,88536,83306
TCGA-GM-A2DO-01Z-00-DX1.60817A51-93B7-483D-ABC9-8ED6341C6660.svs,40,0.2468,40.51863857374392,40x+,4,94248,66669
TCGA-GM-A3XN-01Z-00-DX1.49F5C8AC-0328-4BC2-9FE2-E7150B7A42E2.svs,40,0.2465,40.56795131845842,40x+,4,110432,84249
TCGA-GN-A263-01Z-00-DX1.94D0B4EA-8AF9-415E-9D08-BF1F9903D468.svs,40,0.248,40.32258064516129,40x+,4,116143,95996
TCGA-GN-A26C-01Z-00-DX1.E6395A6B-21CA-4994-9F01-738B915ADFB8.svs,40,0.248,40.32258064516129,40x+,4,116143,95995
TCGA-GU-A762-01Z-00-DX1.F01B133E-3744-4430-9752-FDD25EEF58A3.svs,40,0.2525,39.603960396039604,40x+,4,109560,88878
TCGA-GU-AATP-01Z-00-DX1.0D8EC37C-88E7-49D5-A76D-F0A4A3FD8AE4.svs,40,0.2525,39.603960396039604,40x+,4,97608,89657
TCGA-GV-A3JW-01Z-00-DX1.152AD6E5-D30A-4D94-A793-3DDF3828625C.svs,40,0.2479,40.338846308995564,40x+,4,121679,76757
TCGA-GV-A3JX-01Z-00-DX1.36A00B8A-662D-43EE-AB52-CBBBF373BCFF.svs,40,0.2479,40.338846308995564,40x+,4,113056,75432
TCGA-GV-A3QG-01Z-00-DX1.4A550B20-2A4C-48E5-BFE2-6EBBC59E4041.svs,40,0.2479,40.338846308995564,40x+,4,113056,82946
TCGA-HD-7754-01Z-00-DX1.D7E9DB5F-A293-4F4E-BA06-D807E43F0868.svs,40,0.252,39.682539682539684,40x+,4,94965,68892
TCGA-HD-7831-01Z-00-DX1.a723404e-c5ae-4c02-b338-4fa9801ba5ff.svs,40,0.252,39.682539682539684,40x+,4,82495,69552
TCGA-HD-7917-01Z-00-DX1.0EA6719C-01AD-4EBE-B4CD-91471D7422EA.svs,40,0.252,39.682539682539684,40x+,4,113191,86540
TCGA-HD-A4C1-01Z-00-DX1.AAE02372-CA5D-463D-937B-B88A1C5321F9.svs,40,0.252,39.682539682539684,40x+,4,80576,81709
TCGA-HD-A6I0-01Z-00-DX1.FB5715C4-D13D-44C6-BCCF-A4819F6C5323.svs,40,0.252,39.682539682539684,40x+,3,22062,13518
TCGA-HT-7467-01Z-00-DX3.699E5D9C-7E3C-4559-8F6B-985DF1FC0D23.svs,40,0.2527,39.57261574990107,40x+,4,81671,69881
TCGA-HT-7467-01Z-00-DX4.2CD993E3-7E94-4152-952F-4B12AB4F5EF7.svs,40,0.2527,39.57261574990107,40x+,4,53783,64522
TCGA-HT-7468-01Z-00-DX4.4E1782B9-3639-4C7C-B98D-42774CCDC377.svs,40,0.2456,40.71661237785016,40x+,4,92344,69454
TCGA-HT-7468-01Z-00-DX5.54889415-0D9B-4472-95F6-355D3284572F.svs,40,0.2456,40.71661237785016,40x+,4,73304,59475
TCGA-HT-7468-01Z-00-DX9.41F63F36-2FB3-40A2-9FA5-E448879DB7EE.svs,40,0.2456,40.71661237785016,40x+,3,34272,35542
TCGA-HT-7470-01Z-00-DX5.61392B7D-7FEA-401B-A16E-84DFBA7A3C6F.svs,40,0.2527,39.57261574990107,40x+,4,61751,66732
TCGA-HT-7472-01Z-00-DX1.79C3FA08-7FCF-46EE-972D-B8E06586619E.svs,40,0.2527,39.57261574990107,40x+,3,25895,19371
TCGA-HT-7472-01Z-00-DX2.F062BE28-951D-45C7-A7C4-41BE8919609F.svs,40,0.2527,39.57261574990107,40x+,4,81671,73845
TCGA-HT-7473-01Z-00-DX2.5A140B5B-DB37-4B24-A3D9-D83B7151FEC5.svs,40,0.2527,39.57261574990107,40x+,4,73703,23118
TCGA-HT-7473-01Z-00-DX7.50CD8048-258B-446A-9A40-DBE75A06E98A.svs,40,0.2527,39.57261574990107,40x+,4,79679,84312
TCGA-HT-7474-01Z-00-DX2.BDFBF2D3-53F0-42D3-BFDB-48967E446390.svs,40,0.2527,39.57261574990107,40x+,4,65735,62606
TCGA-HT-7475-01Z-00-DX1.1761E0F7-FDBC-480E-AA54-816CA6DE2926.svs,40,0.2527,39.57261574990107,40x+,4,71711,61489
TCGA-HT-7475-01Z-00-DX2.6FAD6473-C6B4-42C3-A2EA-C3101C847409.svs,40,0.2527,39.57261574990107,40x+,4,63743,76720
TCGA-HT-7476-01Z-00-DX2.41B7E094-152F-485D-BA78-76D5401C3AE3.svs,40,0.2527,39.57261574990107,40x+,4,47807,65481
TCGA-HT-7476-01Z-00-DX3.BA9C415D-34F0-4122-BC9A-3E7A57502D19.svs,40,0.2527,39.57261574990107,40x+,4,53783,68486
TCGA-HT-7482-01Z-00-DX1.A56F0B29-767B-48C6-A522-7A94F868889B.svs,40,0.2527,39.57261574990107,40x+,3,25895,37762
TCGA-HT-7482-01Z-00-DX3.8C1621A1-2C68-49CC-A859-C1F2EA450865.svs,40,0.2527,39.57261574990107,40x+,4,101591,31487
TCGA-HT-7482-01Z-00-DX4.5B6C52B2-6DE5-46CC-B8C6-97F1E6DA0EF8.svs,40,0.2527,39.57261574990107,40x+,3,47807,44395
TCGA-HT-7482-01Z-00-DX6.3A26CFA8-910B-42C1-B611-E4A6B4F2AEEC.svs,40,0.2527,39.57261574990107,40x+,4,101591,26098
TCGA-HT-7482-01Z-00-DX8.2DBC3C6D-B5E8-4FE8-B73B-94B851C46E4F.svs,40,0.2527,39.57261574990107,40x+,4,81671,73844
TCGA-HT-7603-01Z-00-DX2.B0E9C599-9BFB-45F1-8989-326A89CC05D0.svs,40,0.2527,39.57261574990107,40x+,4,95615,79852
TCGA-HT-7605-01Z-00-DX2.B8FE3450-CB38-49E2-9486-F20388AA1246.svs,40,0.2527,39.57261574990107,40x+,4,101591,72552
TCGA-HT-7607-01Z-00-DX10.8C411A60-316A-469B-85D4-585A8C4DF4CE.svs,40,0.2456,40.71661237785016,40x+,4,59024,52648
TCGA-HT-7607-01Z-00-DX17.4EA311DA-943A-415A-B2C6-19B7D20231AF.svs,40,0.2456,40.71661237785016,40x+,4,80920,73377
TCGA-HT-7607-01Z-00-DX4.78928E09-95F8-4B61-A6F1-D8871D83DBEF.svs,40,0.2456,40.71661237785016,40x+,4,76160,77821
TCGA-HT-7607-01Z-00-DX7.3BED3F8D-421D-40FD-91AF-38AD307639D0.svs,40,0.2456,40.71661237785016,40x+,4,86632,68610
TCGA-HT-7608-01Z-00-DX4.0033D152-AAC0-4BCA-8E34-07F4385F92D1.svs,40,0.2527,39.57261574990107,40x+,4,121511,80614
TCGA-HT-7608-01Z-00-DX9.3847E9F0-3C6B-413B-9992-4667BDB03E31.svs,40,0.2527,39.57261574990107,40x+,4,103583,90307
TCGA-HT-7609-01Z-00-DX1.8989643C-6505-468E-BEE4-8F105D4CE4A0.svs,40,0.2527,39.57261574990107,40x+,4,95615,65107
TCGA-HT-7609-01Z-00-DX3.D3050BBE-3F54-4662-9867-608D69759599.svs,40,0.2527,39.57261574990107,40x+,4,87647,79704
TCGA-HT-7609-01Z-00-DX5.E03C11A8-957A-4B22-8699-5D6C6511A1D6.svs,40,0.2527,39.57261574990107,40x+,4,99599,71444
TCGA-HT-7611-01Z-00-DX1.AE487FF3-EF5A-4CE5-8618-20F234A59F1E.svs,40,0.2525,39.603960396039604,40x+,4,135456,73657
TCGA-HT-7616-01Z-00-DX2.7CA6A88F-9A91-432B-9D52-9780BEF6DE6F.svs,40,0.2527,39.57261574990107,40x+,4,105575,62242
TCGA-HT-7620-01Z-00-DX2.B41E3E8E-CC4C-4EFE-B7AB-4DC51AD5C558.svs,40,0.2527,39.57261574990107,40x+,4,71711,60062
TCGA-HT-7620-01Z-00-DX4.5114FD3F-C228-4204-ABDD-91D7742FA32C.svs,40,0.2527,39.57261574990107,40x+,4,75695,66875
TCGA-HT-7620-01Z-00-DX5.E88271BE-B362-4F17-96DF-31E421AA3143.svs,40,0.2527,39.57261574990107,40x+,4,75695,47533
TCGA-HT-7681-01Z-00-DX1.DF3E914B-2F70-4225-BAF6-79F611E1E505.svs,40,0.2527,39.57261574990107,40x+,4,61751,65940
TCGA-HT-7681-01Z-00-DX3.A0D6EA07-784E-40B6-B4D9-1A1C5AF07EDE.svs,40,0.2527,39.57261574990107,40x+,4,67727,54518
TCGA-HT-7684-01Z-00-DX5.E8C6D6FE-D37E-4E31-9321-CB725674B0B4.svs,40,0.2527,39.57261574990107,40x+,4,97607,51786
TCGA-HT-7686-01Z-00-DX1.BBFB6833-AB78-4B58-B996-20A0D57C7713.svs,40,0.2527,39.57261574990107,40x+,4,57767,57067
TCGA-HT-7687-01Z-00-DX1.2A5DF71F-16A7-4F8B-B348-E407950A785F.svs,40,0.2525,39.603960396039604,40x+,4,97608,75348
TCGA-HT-7687-01Z-00-DX2.BA0E7F48-D2C3-4048-ABDB-023FF423C277.svs,40,0.2525,39.603960396039604,40x+,4,61752,59838
TCGA-HT-7688-01Z-00-DX4.C00143AB-3138-400D-A9CB-7632401C436A.svs,40,0.2525,39.603960396039604,40x+,4,91632,67296
TCGA-HT-7689-01Z-00-DX2.EAC06066-F666-48C5-8919-8C231ECEAB2C.svs,40,0.2527,39.57261574990107,40x+,4,87647,82556
TCGA-HT-7691-01Z-00-DX2.E8D201A1-C6C4-4F8C-9D5A-6DF1F8D566EB.svs,40,0.2525,39.603960396039604,40x+,4,97608,66345
TCGA-HT-7694-01Z-00-DX2.B2566D8B-A389-4B3A-807A-AE916A73730B.svs,40,0.2525,39.603960396039604,40x+,4,73704,53915
TCGA-HT-7694-01Z-00-DX3.1C5DB315-C10D-46DB-B278-576B40B6150A.svs,40,0.2525,39.603960396039604,40x+,4,59760,52276
TCGA-HT-7695-01Z-00-DX1.30F75635-FD99-4F2C-9E03-2A7F9A78F6EC.svs,40,0.2525,39.603960396039604,40x+,4,51792,62713
TCGA-HT-7854-01Z-00-DX2.FDFCD4CA-A809-4DDF-A680-FB4A6948F575.svs,40,0.2525,39.603960396039604,40x+,4,91632,74048
TCGA-HT-7855-01Z-00-DX1.D1CFAF92-BC0B-443C-8A5A-48147BD0FB84.svs,40,0.2527,39.57261574990107,40x+,4,81671,82564
TCGA-HT-7856-01Z-00-DX8.AC662672-AF5D-4034-A36C-FD93CA70ACDA.svs,40,0.2525,39.603960396039604,40x+,4,73704,67903
TCGA-HT-7857-01Z-00-DX2.B2E4366E-05CF-497E-AFA0-77E388C47E82.svs,40,0.2527,39.57261574990107,40x+,4,69719,42624
TCGA-HT-7858-01Z-00-DX3.509F76CA-BC5E-49AF-844A-DD58BBF32A9C.svs,40,0.2525,39.603960396039604,40x+,4,129480,91975
TCGA-HT-7873-01Z-00-DX3.FA5456B2-A50E-42DD-A206-92089422E523.svs,40,0.2456,40.71661237785016,40x+,4,45696,64825
TCGA-HT-7877-01Z-00-DX2.FFF695A6-CC46-49AC-8E93-78076B660630.svs,40,0.2456,40.71661237785016,40x+,4,111384,77125
TCGA-HT-7879-01Z-00-DX1.4ACC4CED-056B-4F63-86E6-D08206991030.svs,40,0.2525,39.603960396039604,40x+,4,93624,70193
TCGA-HT-7879-01Z-00-DX3.8FE9F4DF-1A18-4A09-A796-70FEF7C512A9.svs,40,0.2525,39.603960396039604,40x+,4,81672,64703
TCGA-HT-7880-01Z-00-DX1.1EF457FD-80E9-4249-8436-E2BC853DF7BC.svs,40,0.2456,40.71661237785016,40x+,3,22848,20797
TCGA-HT-7880-01Z-00-DX2.3C084238-8203-4203-8F92-9CEE02922CCF.svs,40,0.2456,40.71661237785016,40x+,4,83776,77518
TCGA-HT-7881-01Z-00-DX4.D87464C7-F498-4AB1-AE6E-F6F71C76CCAA.svs,40,0.2525,39.603960396039604,40x+,4,81672,73869
TCGA-HT-7882-01Z-00-DX4.8B139B5B-567F-4810-A03E-4818F3FFFACF.svs,40,0.2525,39.603960396039604,40x+,4,57768,69640
TCGA-HT-8018-01Z-00-DX1.1C1BBFD4-8C4A-4A6F-8D64-70A4F41814AF.svs,40,0.2525,39.603960396039604,40x+,4,75696,43789
TCGA-HT-8019-01Z-00-DX1.4D6E811C-1D18-4EDF-A3B3-F8F79A160C5C.svs,40,0.2525,39.603960396039604,40x+,4,91632,65690
TCGA-HT-8106-01Z-00-DX1.E6186AC8-3F27-4AB2-A89B-B44DD5199D88.svs,40,0.2525,39.603960396039604,40x+,4,81672,87055
TCGA-HT-8563-01Z-00-DX1.78F51983-9EAD-47AA-99B9-D3E16308926E.svs,40,0.2525,39.603960396039604,40x+,4,89640,78706
TCGA-HT-A4DS-01Z-00-DX2.178ADC93-3630-43D3-B248-915764105CEC.svs,40,0.2525,39.603960396039604,40x+,4,113544,89849
TCGA-HT-A5RB-01Z-00-DX1.6928817C-E954-4245-85D4-90D4501E2424.svs,40,0.2525,39.603960396039604,40x+,4,61752,66271
TCGA-HT-A618-01Z-00-DX1.A79863B5-6AF4-43AF-8B34-9C16DC2FCDE1.svs,40,0.2525,39.603960396039604,40x+,4,55776,59665
TCGA-HT-A61B-01Z-00-DX1.4D520756-D42C-480F-B13A-E2D6B4421668.svs,40,0.2485,40.241448692152915,40x+,4,88098,89161
TCGA-HT-A74H-01Z-00-DX1.07757B94-980F-4F0C-95DE-A99DEA555617.svs,40,0.2525,39.603960396039604,40x+,4,65736,80427
TCGA-HT-A74K-01Z-00-DX1.D1FB878B-4562-45A9-ACB1-FAAB8EA24EF7.svs,40,0.2525,39.603960396039604,40x+,4,57768,57739
TCGA-HT-A74O-01Z-00-DX1.C16EB67A-110A-4336-AC84-A1A677A41244.svs,40,0.2525,39.603960396039604,40x+,4,83664,89789
TCGA-HW-7487-01Z-00-DX1.282f8f7a-b61e-45be-8490-adcecc97f326.svs,40,0.252,39.682539682539684,40x+,4,79617,74091
TCGA-HW-7491-01Z-00-DX1.0648acf5-5dbd-47ad-96fd-52d765398718.svs,40,0.252,39.682539682539684,40x+,4,64269,66361
TCGA-HW-7495-01Z-00-DX1.6453ae00-7849-4b90-ac8f-fd32791d21b1.svs,40,0.252,39.682539682539684,40x+,4,95924,75239
TCGA-HW-A5KK-01Z-00-DX1.DBE8A4F7-456E-4094-93D8-10D3238E86DD.svs,40,0.2468,40.51863857374392,40x+,4,137088,92834
TCGA-HW-A5KM-01Z-00-DX1.A8D3FF2B-3E88-46E0-8EFE-E2820F352EB1.svs,40,0.2468,40.51863857374392,40x+,4,90440,60435
TCGA-IH-A3EA-01Z-00-DX1.4CB876AA-E46B-4C4C-B6B3-3EF3C4525E7F.svs,40,0.2468,40.51863857374392,40x+,4,193256,90327
TCGA-IQ-7632-01Z-00-DX1.6c1bfb17-4ed2-4a1b-8735-0a9b1b743985.svs,40,0.252,39.682539682539684,40x+,4,105517,41591
TCGA-IQ-A6SG-01Z-00-DX1.3A03D675-BE6D-49E5-9FC2-B0E4CE967D09.svs,40,0.2527,39.57261574990107,40x+,4,197207,63402
TCGA-IQ-A6SH-01Z-00-DX1.ABD0AC83-4B41-4CC0-A044-4400F885CB9E.svs,40,0.2527,39.57261574990107,40x+,4,101591,59074
TCGA-J1-A4AH-01Z-00-DX1.702A5CC6-0BFA-42F4-995B-8567A1DE0D09.svs,40,0.2456,40.71661237785016,40x+,4,89488,85798
